10.5764 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000122A5B04C40>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000122A5B04BE0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000122A5B04A00>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000122A60BBAC0>, multiSample=False, name='window1', numSamples=2, pos=(760, 390), screen=0, size=array([400, 300]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.5765 	EXP 	window1: mouseVisible = True
10.5765 	EXP 	window1: backgroundImage = ''
10.5765 	EXP 	window1: backgroundFit = 'none'
10.5780 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
10.5780 	EXP 	window1: recordFrameIntervals = False
10.7451 	EXP 	window1: recordFrameIntervals = True
10.9760 	WARNING 	t of last frame was 66.36ms (=1/15)
11.1446 	EXP 	Screen (0) actual frame rate measured at 59.41Hz
11.1446 	EXP 	window1: recordFrameIntervals = False
11.1447 	EXP 	window1: mouseVisible = True
11.2035 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
16.1948 	EXP 	AB: status = STARTED
16.1951 	EXP 	window1: mouseVisible = True
16.3381 	EXP 	Created text_insctructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.02, italic=False, languageStyle='LTR', name='text_insctructions', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
16.3383 	EXP 	window1: mouseVisible = True
