12.8135 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000190AE768BB0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000190AE768B50>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000190AE768970>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000190AED0BAF0>, multiSample=False, name='window1', numSamples=2, pos=(760, 390), screen=0, size=array([400, 300]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
12.8136 	EXP 	window1: mouseVisible = True
12.8136 	EXP 	window1: backgroundImage = ''
12.8136 	EXP 	window1: backgroundFit = 'none'
12.8152 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
12.8152 	EXP 	window1: recordFrameIntervals = False
12.9801 	EXP 	window1: recordFrameIntervals = True
13.1972 	WARNING 	t of last frame was 66.20ms (=1/15)
13.3640 	EXP 	Screen (0) actual frame rate measured at 60.03Hz
13.3640 	EXP 	window1: recordFrameIntervals = False
13.3641 	EXP 	window1: mouseVisible = True
13.4475 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
19.0658 	EXP 	AB: status = STARTED
19.0661 	EXP 	window1: mouseVisible = True
19.2762 	EXP 	Created text_insctructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.02, italic=False, languageStyle='LTR', name='text_insctructions', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
19.2763 	EXP 	window1: mouseVisible = True
19.2774 	EXP 	Created context_word = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='context_word', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
19.2775 	EXP 	window1: mouseVisible = True
19.2787 	EXP 	Created blankContext = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='blankContext', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
19.2788 	EXP 	window1: mouseVisible = True
19.2792 	EXP 	Created text_disctractors = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_disctractors', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
19.2793 	EXP 	window1: mouseVisible = True
19.2797 	EXP 	Created text_T1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_T1', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
19.2798 	EXP 	window1: mouseVisible = True
19.2803 	EXP 	Created text_disctractors = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_disctractors', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
19.2805 	EXP 	window1: mouseVisible = True
19.2812 	EXP 	Created text_T2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([ 1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_T2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
19.2812 	EXP 	window1: mouseVisible = True
19.2817 	EXP 	Created text_disctractors = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_disctractors', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
19.2818 	EXP 	window1: mouseVisible = True
19.2829 	EXP 	Created blankT1_1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='blankT1_1', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
19.2830 	EXP 	window1: mouseVisible = True
19.2926 	EXP 	Created text_T1ask = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_T1ask', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='?\n\nOdd-F    Even-J', units='height', win=Window(...), wrapWidth=1)
19.2928 	EXP 	window1: mouseVisible = True
19.2939 	EXP 	Created blankT1_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='blankT1_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
19.2940 	EXP 	window1: mouseVisible = True
19.2951 	EXP 	Created blankT2_1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='blankT2_1', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
19.2952 	EXP 	window1: mouseVisible = True
19.3002 	EXP 	Created text_T2ask = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_T2ask', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='?\n\nRelated-F    Unrelated-J', units='height', win=Window(...), wrapWidth=1)
19.3004 	EXP 	window1: mouseVisible = True
19.3017 	EXP 	Created blankT2_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='blankT2_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
0.0347 	EXP 	text_insctructions: autoDraw = True
0.2064 	EXP 	Imported LuckList.csv as conditions, 9 conditions, 8 params
0.2067 	EXP 	Created sequence: random, trialTypes=9, nReps=1, seed=None
0.2069 	EXP 	New trial (rep=0, index=0): OrderedDict([('T0', 'XXBAGXX'), ('T2', 'XXSACKX'), ('T1', 3333333), ('lagT1', 9), ('lagT2', 3), ('lagEnd', 8), ('responseT1', 'j'), ('responseT2', 'f')])
0.2180 	EXP 	text_insctructions: autoDraw = False
0.2180 	EXP 	context_word: height = 0.05
0.2180 	EXP 	context_word: height = 0.05
0.2180 	EXP 	context_word: height = 0.05
0.2180 	EXP 	context_word: text = 'XXBAGXX'
0.2180 	EXP 	context_word: autoDraw = True
1.2026 	EXP 	blankContext: autoDraw = True
1.2192 	EXP 	context_word: autoDraw = False
2.1960 	EXP 	Imported distractors.csv as conditions, 19 conditions, 1 params
2.1963 	EXP 	Created sequence: random, trialTypes=19, nReps=1, seed=None
2.1964 	EXP 	New trial (rep=0, index=0): OrderedDict([('dist', 'RMTKWFQ')])
2.2197 	EXP 	blankContext: autoDraw = False
2.2197 	EXP 	context_word: autoDraw = False
2.2197 	EXP 	blankContext: autoDraw = False
2.2197 	EXP 	text_disctractors: height = 0.05
2.2197 	EXP 	text_disctractors: height = 0.05
2.2197 	EXP 	text_disctractors: height = 0.05
2.2197 	EXP 	text_disctractors: text = 'RMTKWFQ'
2.2197 	EXP 	text_disctractors: autoDraw = True
2.2872 	EXP 	New trial (rep=0, index=1): OrderedDict([('dist', 'HRQYSGD')])
2.3036 	EXP 	text_disctractors: autoDraw = False
2.3036 	EXP 	text_disctractors: height = 0.05
2.3036 	EXP 	text_disctractors: height = 0.05
2.3036 	EXP 	text_disctractors: height = 0.05
2.3036 	EXP 	text_disctractors: text = 'HRQYSGD'
2.3036 	EXP 	text_disctractors: autoDraw = True
2.3704 	EXP 	New trial (rep=0, index=2): OrderedDict([('dist', 'MSGNZDX')])
2.3868 	EXP 	text_disctractors: autoDraw = False
2.3868 	EXP 	text_disctractors: height = 0.05
2.3868 	EXP 	text_disctractors: height = 0.05
2.3868 	EXP 	text_disctractors: height = 0.05
2.3868 	EXP 	text_disctractors: text = 'MSGNZDX'
2.3868 	EXP 	text_disctractors: autoDraw = True
2.4538 	EXP 	New trial (rep=0, index=3): OrderedDict([('dist', 'GBDHMJF')])
2.4704 	EXP 	text_disctractors: autoDraw = False
2.4704 	EXP 	text_disctractors: height = 0.05
2.4704 	EXP 	text_disctractors: height = 0.05
2.4704 	EXP 	text_disctractors: height = 0.05
2.4704 	EXP 	text_disctractors: text = 'GBDHMJF'
2.4704 	EXP 	text_disctractors: autoDraw = True
2.5375 	EXP 	New trial (rep=0, index=4): OrderedDict([('dist', 'TPMRWBX')])
2.5540 	EXP 	text_disctractors: autoDraw = False
2.5540 	EXP 	text_disctractors: height = 0.05
2.5540 	EXP 	text_disctractors: height = 0.05
2.5540 	EXP 	text_disctractors: height = 0.05
2.5540 	EXP 	text_disctractors: text = 'TPMRWBX'
2.5540 	EXP 	text_disctractors: autoDraw = True
2.6206 	EXP 	New trial (rep=0, index=5): OrderedDict([('dist', 'DYGPMWR')])
2.6373 	EXP 	text_disctractors: autoDraw = False
2.6373 	EXP 	text_disctractors: height = 0.05
2.6373 	EXP 	text_disctractors: height = 0.05
2.6373 	EXP 	text_disctractors: height = 0.05
2.6373 	EXP 	text_disctractors: text = 'DYGPMWR'
2.6373 	EXP 	text_disctractors: autoDraw = True
2.7042 	EXP 	New trial (rep=0, index=6): OrderedDict([('dist', 'PSKDHLC')])
2.7206 	EXP 	text_disctractors: autoDraw = False
2.7206 	EXP 	text_disctractors: height = 0.05
2.7206 	EXP 	text_disctractors: height = 0.05
2.7206 	EXP 	text_disctractors: height = 0.05
2.7206 	EXP 	text_disctractors: text = 'PSKDHLC'
2.7206 	EXP 	text_disctractors: autoDraw = True
2.7880 	EXP 	New trial (rep=0, index=7): OrderedDict([('dist', 'BFSHVMY')])
2.8038 	EXP 	text_disctractors: autoDraw = False
2.8038 	EXP 	text_disctractors: height = 0.05
2.8038 	EXP 	text_disctractors: height = 0.05
2.8038 	EXP 	text_disctractors: height = 0.05
2.8038 	EXP 	text_disctractors: text = 'BFSHVMY'
2.8038 	EXP 	text_disctractors: autoDraw = True
2.8711 	EXP 	New trial (rep=0, index=8): OrderedDict([('dist', 'VYXBTSN')])
2.8878 	EXP 	text_disctractors: autoDraw = False
2.8878 	EXP 	text_disctractors: height = 0.05
2.8878 	EXP 	text_disctractors: height = 0.05
2.8878 	EXP 	text_disctractors: height = 0.05
2.8878 	EXP 	text_disctractors: text = 'VYXBTSN'
2.8878 	EXP 	text_disctractors: autoDraw = True
